countryCode,bathingWaterIdentifier,groupIdentifier,nameText,specialisedZoneType,geographicalConstraint,lon,lat,bwProfileUrl,quality1990,quality1991,quality1992,quality1993,quality1994,quality1995,quality1996,quality1997,quality1998,quality1999,quality2000,quality2001,quality2002,quality2003,quality2004,quality2005,quality2006,quality2007,quality2008,quality2009,quality2010,quality2011,quality2012,quality2013,quality2014,quality2015,quality2016,quality2017,quality2018,monitoringCalendar2018,management2018,quality2019,monitoringCalendar2019,management2019,quality2020,monitoringCalendar2020,management2020,quality2021,monitoringCalendar2021,management2021
DE,DEBB_PR_0004,,"GRIMNITZSEE, JOACHIMSTHAL, FERIENDORF",lakeBathingWater,FALSE,"13,7662","52,9725",https://badestellen.brandenburg.de/documents/823102/1095133/004,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0020,,"BREITLINGSEE, MALGE",lakeBathingWater,FALSE,"12,4779","52,3702",https://badestellen.brandenburg.de/documents/823102/1095133/020,,,,,Not classified,Not classified,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,0 - Not implemented,1 - Continuously monitored
DE,DEBB_PR_0027,,"GRÜNEWALDER LAUCH, GORDEN",lakeBathingWater,FALSE,"13,6561","51,5183",https://badestellen.brandenburg.de/documents/823102/1095133/027,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0043,,"BRIESENER SEE, BRIESENSEE",lakeBathingWater,FALSE,"14,0238","51,963",https://badestellen.brandenburg.de/documents/823102/1095133/043,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0052,,"KÖTHENER SEE, KÖTHEN, JUGENDHERBERGE",lakeBathingWater,FALSE,"13,8071","52,0788",https://badestellen.brandenburg.de/documents/823102/1095133/052,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0059,,"MOTZENER SEE, MOTZEN",lakeBathingWater,FALSE,"13,5809","52,2137",https://badestellen.brandenburg.de/documents/823102/1095133/059,,,,,,,,,,,,,,,,,,,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0060,,"NEUENDORFER SEE, HOHENBRÜCK",lakeBathingWater,FALSE,"13,942","52,1235",https://badestellen.brandenburg.de/documents/823102/1095133/060,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0067,,"TEUPITZER SEE, TEUPITZ",lakeBathingWater,FALSE,"13,6063","52,1303",https://badestellen.brandenburg.de/documents/823102/1095133/067,,,,,,,,,,,,,,,,,,,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0071,,"WOLZIGER SEE, KOLBERG",lakeBathingWater,FALSE,"13,807","52,2468",https://badestellen.brandenburg.de/documents/823102/1095133/071,,,,,,,,,,,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0074,,"ZIESTSEE, BINDOW",lakeBathingWater,FALSE,"13,7491","52,2651",https://badestellen.brandenburg.de/documents/823102/1095133/074,,,,,,,,,,,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0092,,"SCHARMÜTZELSEE, DIENSDORF",lakeBathingWater,FALSE,"14,0483","52,2319",https://badestellen.brandenburg.de/documents/823102/1095133/092,,,,,,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0100,,"SPRINGSEE, LIMSDORF",lakeBathingWater,FALSE,"13,9931","52,172",https://badestellen.brandenburg.de/documents/823102/1095133/100,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0102,,"STORKOWER SEE, DAHMSDORF",lakeBathingWater,FALSE,"13,9872","52,2334",https://badestellen.brandenburg.de/documents/823102/1095133/102,,,,,,,,,,,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0125,,"STRAUSSEE, STRAUSBERG, LIEGEWIESEN NORD-BADSTRAßE",lakeBathingWater,FALSE,"13,887","52,5882",https://badestellen.brandenburg.de/documents/823102/1095133/125,,,,,Poor,Not classified,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0141,,"NIEDER NEUENDORFER SEE, HENNIGSDORF OT NIEDER NEUENDORF",lakeBathingWater,FALSE,"13,2059","52,6143",https://badestellen.brandenburg.de/documents/823102/1095133/141,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0148,,"WALDBAD, ZEHDENICK-NEUHOF",lakeBathingWater,FALSE,"13,3429","53,0001",https://badestellen.brandenburg.de/documents/823102/1095133/148,,,,,Not classified,Not classified,Poor,Good or Sufficient,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0153,,"GRIENERICKSEE, RHEINSBERG",lakeBathingWater,FALSE,"12,8925","53,1089",https://badestellen.brandenburg.de/documents/823102/1095133/153,,,,,,,,,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0161,,"MOLCHOWSEE, NEURUPPIN OT MOLCHOW",lakeBathingWater,FALSE,"12,8316","52,9729",https://badestellen.brandenburg.de/documents/823102/1095133/161,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0177,,"SENFTENBERGER SEE, SENFTENBERG - STADT",lakeBathingWater,FALSE,"13,989","51,5066",https://badestellen.brandenburg.de/documents/823102/1095133/177,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0196,,"GROßER WÜNSDORFER SEE, WÜNSDORF, STRAND NEUHOF",lakeBathingWater,FALSE,"13,4634","52,1462",https://badestellen.brandenburg.de/documents/823102/1095133/196,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0202,,"KÖRBAER SEE, ERHOLUNGSGEBIET KÖRBAER TEICH",lakeBathingWater,FALSE,"13,4003","51,8169",https://badestellen.brandenburg.de/documents/823102/1095133/202,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Not classified,0 - Not implemented,4 - Monitoring gap,Excellent,1 - Implemented,4 - Monitoring gap
DE,DEBB_PR_0208,,"MOTZENER SEE, KALLINCHEN, CAMPINGPLATZ, AKK",lakeBathingWater,FALSE,"13,5605","52,2248",https://badestellen.brandenburg.de/documents/823102/1095133/208,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0209,,"MOTZENER SEE, KALLINCHEN, STRANDBAD",lakeBathingWater,FALSE,"13,5642","52,2139",https://badestellen.brandenburg.de/documents/823102/1095133/209,,,,,Not classified,Not classified,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0211,,"SIETHENER SEE, SIETHEN, STRAND",lakeBathingWater,FALSE,"13,2084","52,2942",https://badestellen.brandenburg.de/documents/823102/1095133/211,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0212,,"VORDERSEE, DOBBRIKOW, STRAND",lakeBathingWater,FALSE,"13,0575","52,1663",https://badestellen.brandenburg.de/documents/823102/1095133/212,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0218,,"GOLLINSEE, GOLLIN",lakeBathingWater,FALSE,"13,6006","53,0484",https://badestellen.brandenburg.de/documents/823102/1095133/218,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0231,,"LÜTZLOWER SEE, LÜTZLOW",lakeBathingWater,FALSE,"14,04","53,2468",https://badestellen.brandenburg.de/documents/823102/1095133/231,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Good,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0279,,"GROßER BEUTELSEE, TEMPLIN, OT BEUTEL",lakeBathingWater,FALSE,"13,3809","53,1049",https://badestellen.brandenburg.de/documents/823102/1095133/279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not classified,1 - Implemented,2 - Newly identified,Not classified,1 - Implemented,2 - Newly identified
DE,DEBE_PR_0001,,FREIBAD JUNGFERNHEIDE,lakeBathingWater,FALSE,"13,2747","52,544",https://www.berlin.de/lageso/gesundheit/gesundheitsschutz/badegewaesser/badegewaesserprofile/artikel.339149.php,,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Poor,Poor,Poor,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Poor,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBE_PR_0009,,FREIBAD WENDENSCHLOSS,lakeBathingWater,FALSE,"13,6002","52,4152",https://www.berlin.de/lageso/gesundheit/gesundheitsschutz/badegewaesser/badegewaesserprofile/artikel.339120.php,,,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBE_PR_0010,,FREIBAD WEIßENSEE,lakeBathingWater,FALSE,"13,4656","52,554",https://www.berlin.de/lageso/gesundheit/gesundheitsschutz/badegewaesser/badegewaesserprofile/artikel.339137.php,,,Poor,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Poor,Poor,Good or Sufficient,Excellent,Poor,Good or Sufficient,Good or Sufficient,Excellent,Poor,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0025,,"BADESEE RÜCKERSDORF, RÜCKERSDORF, HAUPTSTRAND",lakeBathingWater,FALSE,"13,5772","51,574",https://badestellen.brandenburg.de/documents/823102/1095133/025,,,,,Not classified,Not classified,Not classified,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0026,,"WALDBAD ZEISCHA, AM RETTUNGSTURM",lakeBathingWater,FALSE,"13,4511","51,502",https://badestellen.brandenburg.de/documents/823102/1095133/026,,,,,Not classified,Not classified,Not classified,Excellent,Excellent,Good or Sufficient,Poor,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0033,,"HELENESEE, FRANKFURT(ODER), OSTSTRAND",lakeBathingWater,FALSE,"14,5104","52,2734",https://badestellen.brandenburg.de/documents/823102/1095133/033,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Not classified,0 - Not implemented,1 - Continuously monitored
DE,DEBB_PR_0040,,"HOHENNAUENER SEE, FERCHESAR  ZELTPLATZ",lakeBathingWater,FALSE,"12,432","52,6512",https://badestellen.brandenburg.de/documents/823102/1095133/040,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0047,,"KÖRBISKRUGER TONSEE, BESTENSEE",lakeBathingWater,FALSE,"13,671","52,2568",https://badestellen.brandenburg.de/documents/823102/1095133/047,,,,,,,,,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,0 - Not implemented,1 - Continuously monitored
DE,DEBB_PR_0065,,"SCHWIELOCHSEE, RESSEN-ZAUE  CAMPINGPLATZ ZAUE",lakeBathingWater,FALSE,"14,1977","52,0509",https://badestellen.brandenburg.de/documents/823102/1095133/065,,,,,,,,,,,,,,,,,,,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0066,,"SPREE, NATURBADESTELLE LÜBBEN/STEINKIRCHEN",riverBathingWater,FALSE,"13,9006","51,9349",https://badestellen.brandenburg.de/documents/823102/1095133/066,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0118,,"HOHENJESARSCHER SEE, ALT ZESCHDORF",lakeBathingWater,FALSE,"14,4415","52,4282",https://badestellen.brandenburg.de/documents/823102/1095133/118,,,,,Not classified,Not classified,Not classified,Good or Sufficient,Poor,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0131,,"GROßE PLÖTZE, LÖWENBERGER LAND OT NEUENDORF",lakeBathingWater,FALSE,"13,1515","52,8389",https://badestellen.brandenburg.de/documents/823102/1095133/131,,,,,Not classified,Not classified,Poor,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Poor,Good or Sufficient,Good or Sufficient,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Sufficient,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0138,,"MENOWSEE, FÜRSTENBERG OT STEINFÖRDE",lakeBathingWater,FALSE,"13,0795","53,1881",https://badestellen.brandenburg.de/documents/823102/1095133/138,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0145,,"ROOFENSEE, GRANSEE GEM. STECHLIN OT MENZ",lakeBathingWater,FALSE,"13,0498","53,1075",https://badestellen.brandenburg.de/documents/823102/1095133/145,,,,,Not classified,Not classified,Good or Sufficient,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0154,,"GROßER PREBELOWSEE, KLEINZERLANG",lakeBathingWater,FALSE,"12,8856","53,1801",https://badestellen.brandenburg.de/documents/823102/1095133/154,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0156,,"GUDELACKSEE, LINDOW",lakeBathingWater,FALSE,"12,9823","52,9742",https://badestellen.brandenburg.de/documents/823102/1095133/156,,,,,,,,,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Good or Sufficient,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0159,,"KLEMPOWSEE, WUSTERHAUSEN FREIBAD",lakeBathingWater,FALSE,"12,4574","52,9034",https://badestellen.brandenburg.de/documents/823102/1095133/159,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0165,,"RUPPINER SEE, NEURUPPIN, JAHNBAD",lakeBathingWater,FALSE,"12,8248","52,9361",https://badestellen.brandenburg.de/documents/823102/1095133/165,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0170,,"WUTZSEE, LINDOW, SCHÖNBIRKEN",lakeBathingWater,FALSE,"13,008","52,9697",https://badestellen.brandenburg.de/documents/823102/1095133/170,,,,,Not classified,Not classified,Not classified,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Good or Sufficient,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
DE,DEBB_PR_0172,,"ZERMÜTZELSEE, NEURUPPIN, ZERMÜTZEL",lakeBathingWater,FALSE,"12,8306","53,0079",https://badestellen.brandenburg.de/documents/823102/1095133/172,,,,,,,,,,,,,,,,,,,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored,Excellent,1 - Implemented,1 - Continuously monitored
